Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,7.454476141929627,0.005782686908792698,0.07604398009568343,2999.0,0.0,0.0,2091213.2,109638731.16,10470.851501191295,0.0,0.0,0.0,0.0,234,535,0.06464526653289795,0.0003099017938831139,0.017604027774435992,18269.6,23747937.040000003,4873.185512577989,2.8332791090011598,1.3399787058936616,1.1575744925894236,794800.0,102054560000.0,319459.79402735486,1.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,8.987839722633362,0.00277336288934805,0.05266272770516212,2999.0,0.0,0.0,2538064.6,116889956.44000001,10811.565864388009,0.0,0.0,0.0,0.0,207,837,0.04931068420410156,0.0010304524749585654,0.032100661596898054,13888.5,85707470.05,9257.83290246697,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.75)",True,12.585600566864013,0.03848281615230235,0.1961703753177384,2999.0,0.0,0.0,3677258.2,397717996.75999993,19942.868318273577,0.0,0.0,0.0,0.0,138,221,0.10766170024871827,0.011604294796091494,0.10772323238787208,32086.5,1012288808.65,31816.486428422606,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.75)",True,10.767096686363221,0.0027460017438448855,0.05240230666530707,2999.0,0.0,0.0,3205292.3,187277218.41,13684.926686321707,0.0,0.0,0.0,0.0,163,221,0.1101701021194458,0.00412909843141108,0.06425806121733739,33290.5,363127443.05,19055.903102450957,8.658393383026123,0.0,0.0,2599000.0,0.0,0.0,0.1
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.75)",True,11.346776461601257,0.006148502490889883,0.07841238735614343,2999.0,0.0,0.0,3362790.6,292961194.64,17116.109214421365,0.0,0.0,0.0,0.0,175,298,0.04906342029571533,0.0010561409896860138,0.03249832287497331,14922.7,100405876.41,10020.273270225718,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,13.500384402275085,0.013090916447368383,0.11441554285746489,2999.0,0.0,0.0,3983012.0,746558939.8,27323.2307716346,0.0,0.0,0.0,0.0,207,632,0.0730363368988037,0.002087712724371613,0.04569149509888698,21650.6,189375302.24,13761.369925992107,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,16.312773728370665,0.021407057256618033,0.14631150760148032,2999.0,0.0,0.0,4831696.4,417904278.84000003,20442.707228740524,0.0,0.0,0.0,0.0,284,854,0.058192658424377444,0.001594794182176997,0.03993487426018764,16911.0,116162387.0,10777.865605025885,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 0.9)",True,20.9088534116745,0.2947780300255459,0.5429346461827114,2999.0,0.0,0.0,6336251.9,587556862.6899999,24239.57224643207,0.0,0.0,0.0,0.0,147,235,0.1112746238708496,0.0027654707350643543,0.052587743201856024,33965.9,256098008.49,16003.062472226997,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.9)",True,20.469108200073244,0.11373210158802978,0.3372419036656474,2999.0,0.0,0.0,6326221.1,1731240627.4899998,41608.17981467106,0.0,0.0,0.0,0.0,159,209,0.11409697532653809,0.0053093157537341526,0.07286505166219368,34939.6,516839227.0400001,22734.098333560538,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 0.9)",True,21.716225481033327,0.11598856200878574,0.34057093535530264,2999.0,0.0,0.0,6846501.8,1630152975.96,40375.1529527753,0.0,0.0,0.0,0.0,140,434,0.047489047050476074,0.0024595983575551373,0.049594337958633314,14980.1,242005568.49,15556.528163121744,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,23.11406397819519,0.392210350143489,0.626266995891919,2999.0,0.0,0.0,7398753.6,1755677793.8400002,41900.808987894256,0.0,0.0,0.0,0.0,207,562,0.10189599990844726,0.0038943957414153373,0.06240509387394059,33511.3,402973713.60999995,20074.20518003141,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,24.362997150421144,0.2608143539108278,0.5106998667621011,2999.0,0.0,0.0,7848426.5,648798103.05,25471.515523227117,0.0,0.0,0.0,0.0,226,724,0.12753067016601563,0.008462908663548206,0.0919940686324298,41382.4,804224655.84,28358.85498111657,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.05, gamma = 1, epsilon = 1)",True,26.728044939041137,0.16999733720931318,0.4123073334411033,2999.0,0.0,0.0,8865132.9,94311324.49,9711.401777807363,0.0,0.0,0.0,0.0,123,263,0.19897108078002929,0.01796844475794387,0.13404642762096972,66093.1,2025422329.0900002,45004.69230080348,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 1)",True,69.30523543357849,16068.919892909984,126.76324346162015,2999.0,0.0,0.0,8866112.7,96049545.61,9800.48700881747,0.0,0.0,0.0,0.0,136,242,0.2254774808883667,0.03669512548199748,0.19155971779577635,73164.3,3749188888.0100007,61230.62050975803,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.3, gamma = 1, epsilon = 1)",True,25.72737205028534,0.0023727902175011196,0.04871129455784479,2999.0,0.0,0.0,8871062.7,45058421.410000004,6712.556994916319,0.0,0.0,0.0,0.0,182,299,0.2037111759185791,0.016916381301816726,0.13006298974657135,69453.3,1807094493.61,42509.93405793521,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,25.714043951034547,0.005203704274881602,0.07213670546179388,2999.0,0.0,0.0,8871489.3,115796609.01000002,10760.8832820545,0.0,0.0,0.0,0.0,204,501,0.2117100477218628,0.04554761061341481,0.21341886189700948,74120.4,5330314027.44,73008.9996331959,,,,,,,0.0
"Stochastic-problem (0.5 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,25.770596623420715,0.015926891782899587,0.126201789935403,2999.0,0.0,0.0,8866343.3,97250441.60999998,9861.5638521484,0.0,0.0,0.0,0.0,249,568,0.14831831455230712,0.020390947165793132,0.14279687379558817,50913.4,2446150121.2400002,49458.56974519179,,,,,,,0.0
Stochastic Async Value Iteration (0.5 success),True,1.09474778175354,0.00014004716435920273,0.011834152456310622,509.0,0.0,0.0,1564666.0,0.0,0.0,1564666.0,0.0,0.0,1.0,146,191,,,,,,,,,,,,,0.0
Stochastic Value Iteration (0.5 success),True,1.6865415573120117,0.0008424276396908681,0.029024604040208162,768.0,0.0,0.0,2360832.0,0.0,0.0,2360832.0,0.0,0.0,1.0,132,230,,,,,,,,,,,,,0.0
